"regionUbigeo","provinciaUbigeo","regionNombre","provinciaNombre","pob2012","ide2012","identificacion2012","medicos2012","escolaridad2012","AguaDesague2012","electrificacion2012"
"150000","151000","LIMA","Yauyos",27842,0.665741958783914,98.4199135425755,14.4953156964746,83.655844553189,52.3377149530923,74.2986468489758
"160000","160100","LORETO","Maynas",550031,0.677885705427789,95.9809491281714,12.4254154333684,79.0188305189952,57.2983309771317,85.9357163673155
"160000","160200","LORETO","Alto Amazonas",117163,0.568531844362796,94.0397836241101,10.8139594225873,61.7111815279533,44.4909427987774,66.000748526245
"160000","160300","LORETO","Loreto",69508,0.506999103985448,89.8845342219441,6.24368775666689,60.1239054560656,32.46395478401,60.6210112695928
"160000","160400","LORETO","Mariscal Ramón Castilla",67143,0.470733199409246,91.3034261432206,4.55329523579958,55.2371638157736,23.2197643802242,58.0174199724055
"160000","160500","LORETO","Requena",72706,0.537815856315676,92.4981145508582,4.90976357890785,64.9070000502183,27.0975823877418,76.2222918708397
"160000","160600","LORETO","Ucayali",70782,0.557212231134182,90.6368776919164,4.50090210824696,71.055136371398,33.5147949579568,75.8978030320746
"160000","160700","LORETO","Datem del Marañón",59620,0.429479645797955,81.9682200469704,4.75383428043482,44.0337962799707,32.0778147451836,48.7369346927946
"170000","170100","MADRE DE DIOS","Tambopata",91988,0.802661041736993,99.2041316453989,26.2887032835388,86.136414272801,84.2227436262801,87.9527258514516
"170000","170200","MADRE DE DIOS","Manú",22906,0.594098240951226,93.5355054224743,12.1582258859071,81.1163879333553,37.0703252982794,65.0631920116589
"170000","170300","MADRE DE DIOS","Tahuamanú",12745,0.72630896216544,99.5,27.4945100918268,82.3380563217954,56.4858911440969,79.00635013045
"180000","180100","MOQUEGUA","Mariscal Nieto",78890,0.826335176797425,99.4366440517058,26.9476476466981,94.054773686651,80.8462940048423,93.9171305776833
"180000","180200","MOQUEGUA","General Sánchez Cerro",27275,0.641675121098713,98.8706462734044,13.2708291429441,86.5558445306757,38.3928094911523,74.9002116825505
"180000","180300","MOQUEGUA","Ilo",68694,0.850431433278469,99.5,21.2475627091639,91.3031121239615,99.5,99.5
"190000","190100","PASCO","Pasco",156259,0.716916022993436,99.5,10.7282307832332,94.314608759857,58.5858889240364,88.1771291741025
"190000","190200","PASCO","Daniel A. Carrión",51789,0.627148788284914,99.5,4.6297294812582,95.0074951578703,41.9339405621175,69.4167426203723
"190000","190300","PASCO","Oxapampa",89543,0.574356966779928,94.7616512801751,12.5667018701483,65.4202311395058,42.7355346898947,63.3165631634743
"200000","200100","PIURA","Piura",734437,0.742633018145961,98.5621295949333,15.314459075819,89.0860007404639,77.9516851789116,80.1925950989737
"200000","200200","PIURA","Ayabaca",141708,0.5102060038281,94.821332282867,3.67317690037809,60.0579335003707,51.9557173597902,42.1460572703921
"200000","200300","PIURA","Huancabamba",127423,0.533413085481766,94.1862805936117,5.67034793264626,65.4098784791657,56.4811627394791,41.1786410408828
